Shareholder - Name	Issuer - Name	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Stock - Percent Ownership	Data Source URL
BPL Pension	Idex Corp	2024-06-04	1.073	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IDEXX Laboratories Inc	2024-06-04	4.343	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Idorsia Ltd	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IDT Corp	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iFAST Corp Ltd	2024-06-04	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IG Group Holdings PLC	2024-06-04	1.459	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IGG Inc	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IGM Financial Inc	2024-06-04	16.298	x1_000	EUR	0,10%	https://www.bplpensioen.nl/beleggen
BPL Pension	iHeartMedia Inc	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IHI Corp	2024-06-04	440	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Illimity Bank SpA	2024-06-04	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Illinois Tool Works Inc	2024-06-04	20.389	x1_000	EUR	0,13%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iluka Resources Ltd	2024-06-04	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Imax Corp	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Imdex Ltd	2024-06-04	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IMI PLC	2024-06-04	958	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IMMOFINANZ AG	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ImmunityBio Inc	2024-06-04	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Immunogen Inc	2024-06-04	204	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Immunovant Inc	2024-06-04	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Impact Healthcare Reit PLC	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Impax Asset Management Group P	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Impinj Inc	2024-06-04	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Implenia AG	2024-06-04	1.239	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inaba Denki Sangyo Co Ltd	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inageya Co Ltd	2024-06-04	4	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inari Medical Inc	2024-06-04	99	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inchcape PLC	2024-06-04	927	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Incitec Pivot Fin LLC	2024-06-04	715	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Incyte Corp Ltd	2024-06-04	2.283	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independence Group NL	2024-06-04	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independence Realty Trust Inc	2024-06-04	92	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independent Bank Corp/MI	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independent Bank Corp/Rockland	2024-06-04	78	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independent Bank Group Inc	2024-06-04	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	indie Semiconductor Inc	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inditex SA	2024-06-04	6.717	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Indivior Plc	2024-06-04	83	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Indra Sistemas SA	2024-06-04	2.300	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Industrial & Infrastructure Fu	2024-06-04	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Industrie De Nora SpA	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Industrivarden AB	2024-06-04	811	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inficon Holding AG	2024-06-04	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Infinera Corp	2024-06-04	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Infomart Corp	2024-06-04	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Informatica Inc	2024-06-04	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Infratil Ltd	2024-06-04	444	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	INFRONEER Holdings Inc	2024-06-04	134	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ING Groep NV	2024-06-04	6.049	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingenia Communities Group	2024-06-04	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingersoll Rand Inc	2024-06-04	1.623	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingevity Corp	2024-06-04	105	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inghams Group Ltd	2024-06-04	1.609	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingles Markets Inc	2024-06-04	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inhibrx Inc	2024-06-04	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inmobiliaria Colonial SA	2024-06-04	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inmode Ltd	2024-06-04	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Innergex Renewable Energy Inc	2024-06-04	72	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Innospec Inc	2024-06-04	180	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Innoviva Inc	2024-06-04	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inpex Corp	2024-06-04	1.134	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	InPost SA	2024-06-04	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insight Enterprises Inc	2024-06-04	197	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insmed Inc	2024-06-04	109	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insource Co Ltd	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insperity Inc	2024-06-04	160	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inspire Medical Systems Inc	2024-06-04	167	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Instalco AB	2024-06-04	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Installed Building Products In	2024-06-04	3.774	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insteel Industries Inc	2024-06-04	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Instructure Inc	2024-06-04	1.808	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insurance Australia Group Ltd	2024-06-04	434	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intact Financial Corp	2024-06-04	3.502	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intapp Inc	2024-06-04	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integer Holdings Corp	2024-06-04	3.095	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 17Integra LifeSciences Holdings	2024-06-04	108	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IntegraFin Holdings PLC	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integral Ad Science Holding Co	2024-06-04	836	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integral Diagnostics Ltd	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integrated Electrical Services	2024-06-04	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intellia Therapeutics Inc	2024-06-04	61	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inter Parfums Inc	2024-06-04	124	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IntercontinentalExchange Inc	2024-06-04	888	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	InterDigital Inc/PA	2024-06-04	128	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interface Inc	2024-06-04	1.595	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interfor Corp	2024-06-04	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intermediate Capital Group PLC	2024-06-04	191	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Bancshares Corp	2024-06-04	99	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Distributions Se	2024-06-04	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Money Express In	2024-06-04	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Petroleum Corp/S	2024-06-04	53	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Internet Initiative Japan Inc	2024-06-04	67	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interpublic Group of Cos Inc	2024-06-04	564	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interpump Group SpA	2024-06-04	112	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	InterRent Real Estate Investme	2024-06-04	29	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interroll Holding AG	2024-06-04	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intershop Holdings	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intertek Group PLC	2024-06-04	2.421	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intl Paper Co	2024-06-04	772	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intra-Cellular Therapies Inc	2024-06-04	190	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intrum Justitia AB	2024-06-04	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intuit Inc	2024-06-04	7.105	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intuitive Surgical Inc	2024-06-04	4.652	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	InvenTrust Properties Corp	2024-06-04	56	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inversiones Clidia SL	2024-06-04	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invesco Ltd	2024-06-04	5.031	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invesco Mortgage Capital Inc	2024-06-04	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Investec PLC	2024-06-04	201	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Investment AB Oresund	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Investor AB	2024-06-04	3.147	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invincible Investment Corp	2024-06-04	92	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	INVISIO Communications AB	2024-06-04	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invitation Homes Inc	2024-06-04	3.233	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inwido AB	2024-06-04	1.270	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ionis Pharmaceuticals Inc	2024-06-04	216	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ionos SE	2024-06-04	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IonQ Inc	2024-06-04	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IOOF Holdings Ltd	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iovance Biotherapeutics Inc	2024-06-04	45	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IP Group PLC	2024-06-04	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IPG Photonics Corp	2024-06-04	906	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IPH Ltd	2024-06-04	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ipsen SA	2024-06-04	1.367	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IPSOS	2024-06-04	73	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iress Ltd	2024-06-04	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iRhythm Technologies Inc	2024-06-04	95	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iridium Communications Inc	2024-06-04	178	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Irish Residential Properties R	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iriso Electronics Co Ltd	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iRobot Corp	2024-06-04	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ironwood Pharmaceuticals Inc	2024-06-04	858	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isetan Mitsukoshi Holdings Ltd	2024-06-04	730	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ISI-Dentsu	2024-06-04	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ispace Inc/Japan	2024-06-04	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isracard Ltd	2024-06-04	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Israel Canada T.R Ltd	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isras Investment Co Ltd	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ISS A/S	2024-06-04	125	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isuzu Motors Ltd	2024-06-04	452	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Italgas SpA	2024-06-04	240	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iTeos Therapeutics Inc	2024-06-04	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITM Power PLC	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ito En Ltd	2024-06-04	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Itochu Advance Logistics Inves	2024-06-04	7	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITOCHU Corp	2024-06-04	31.225	x1_000	EUR	0,19%	https://www.bplpensioen.nl/beleggen
BPL Pension	Itoham Yonekyu Holdings Inc	2024-06-04	155	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Itron Inc	2024-06-04	124	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITT Inc	2024-06-04	310	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ituran Location and Control Lt	2024-06-04	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITV PLC	2024-06-04	101	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ivanhoe Electric Inc / US	2024-06-04	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iveco Group NV	2024-06-04	79	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iwatani Corp	2024-06-04	256	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IWG PLC	2024-06-04	69	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iyogin Holdings Inc	2024-06-04	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Izumi Co Ltd	2024-06-04	1.329	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	J Trust Co Ltd	2024-06-04	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	J&J Snack Foods Corp	2024-06-04	112	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JAC Recruitment Co Ltd	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jaccs Co Ltd	2024-06-04	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jack Henry & Associates Inc	2024-06-04	3.054	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jack in the Box Inc	2024-06-04	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jackson Financial Inc	2024-06-04	141	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jafco Co Ltd	2024-06-04	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	James River Group Holdings Ltd	2024-06-04	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jamf Holding Corp	2024-06-04	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jamieson Wellness Inc	2024-06-04	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Janus Henderson Group PLC	2024-06-04	155	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Janus International Group Inc	2024-06-04	1.401	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Airport Terminal Co Ltd	2024-06-04	128	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Aviation Electronics Ind	2024-06-04	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Elevator Service Holding	2024-06-04	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Excellent Inc	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Hotel REIT Investment Co	2024-06-04	76	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Lifeline Co Ltd	2024-06-04	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Logistics Fund Inc	2024-06-04	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Material Co Ltd	2024-06-04	37	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Post Bank Co Ltd	2024-06-04	665	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Post Holdings Co Ltd	2024-06-04	15.785	x1_000	EUR	0,10%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Post Insurance Co Ltd	2024-06-04	1.002	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Prime Realty Investment	2024-06-04	1.081	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Pulp & Paper Co Ltd	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Real Estate Investment C	2024-06-04	2.632	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Rental Housing Investments Inc	2024-06-04	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Retail Fund Investment C	2024-06-04	265	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Securities Finance Co Lt	2024-06-04	34	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Steel Works Ltd	2024-06-04	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Wool Textile Co Ltd/The	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JB Hi-Fi Ltd	2024-06-04	6.557	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	JB Hunt Transport Services Inc	2024-06-04	5.585	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	JBG SMITH PROPERTIES	2024-06-04	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JC Decaux SA	2024-06-04	34	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JCR Pharmaceuticals Co Ltd	2024-06-04	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JCU Corp	2024-06-04	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JDC Corp	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JELD-WEN Holding Inc	2024-06-04	48	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jenoptik AG	2024-06-04	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 18Jeol Ltd	2024-06-04	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jeronimo Martins SGPS SA	2024-06-04	2.841	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	JET2 PLC	2024-06-04	860	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	JFE Holdings Inc	2024-06-04	465	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JFrog Ltd	2024-06-04	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JGC Corp	2024-06-04	107	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jin Co Ltd	2024-06-04	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JM AB	2024-06-04	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JM Smucker Co	2024-06-04	4.294	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	JMDC Inc	2024-06-04	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Joby Aviation Inc	2024-06-04	42	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	John B Sanfilippo & Son Inc	2024-06-04	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	John Bean Technologies Corp	2024-06-04	109	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	John Wiley & Sons Inc	2024-06-04	45	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	John Wood Group PLC	2024-06-04	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johns Lyng Group Ltd	2024-06-04	23	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johnson & Johnson	2024-06-04	133.974	x1_000	EUR	0,82%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johnson Controls International	2024-06-04	3.789	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johnson Electric Holdings Ltd	2024-06-04	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johnson Matthey PLC	2024-06-04	1.944	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johnson Outdoors Inc	2024-06-04	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Johnson Service Group PLC	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jones Lang LaSalle Inc	2024-06-04	320	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Joshin Denki Co Ltd	2024-06-04	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JOST Werke AG	2024-06-04	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Joyful Honda Co Ltd	2024-06-04	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JP Morgan Chase & Co	2024-06-04	34.822	x1_000	EUR	0,21%	https://www.bplpensioen.nl/beleggen
BPL Pension	JS Global Lifestyle Co Ltd	2024-06-04	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
