Shareholder - Name	Issuer - Name	Issuer - Country Name	Issuer - Sector	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Data Source URL
PensionDanmark	Argenx	Netherlands	Biotechnology	2025-12-31	19.46	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Infineon Technologies	Germany	Semiconductors	2025-12-31	19.39	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Construction Bank	China	Diversified Banks	2025-12-31	19.32	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Chubb	Switzerland	Property & Casualty Insurance	2025-12-31	19.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	AIA Group	Hong Kong	Life & Health Insurance	2025-12-31	19.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Vertex Pharmaceuticals	United states	Biotechnology	2025-12-31	19.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Meituan	China	Restaurants	2025-12-31	18.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Swiss	Switzerland	Reinsurance	2025-12-31	18.90	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Rolls-Royce	United Kingdom	Aerospace & Defense	2025-12-31	18.55	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bristol-Myers Squibb	United states	Pharmaceuticals	2025-12-31	18.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Medtronic	Ireland	Health Care Equipment	2025-12-31	18.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CBRE Group	United states	Real Estate Services	2025-12-31	18.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ryanair	Ireland	Passenger Airlines	2025-12-31	18.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Stryker	United states	Health Care Equipment	2025-12-31	18.34	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Prologis	United states	Industrial REITs	2025-12-31	18.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Crowdstrike	United states	Systems Software	2025-12-31	18.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Legrand	France	Electrical Components & Equipment	2025-12-31	18.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Engie	France	Multi-Utilities	2025-12-31	17.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Unilever	United Kingdom	Personal Care Products	2025-12-31	17.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lonza Group	Switzerland	Life Sciences Tools & Services	2025-12-31	17.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Commonwealth Bank of Australia	Australia	Diversified Banks	2025-12-31	17.78	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	McKesson	United states	Health Care Distributors	2025-12-31	17.59	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CaixaBank	Spain	Diversified Banks	2025-12-31	17.59	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BASF	Germany	Diversified Chemicals	2025-12-31	17.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Royal Unibrew	Denmark	Brewers	2025-12-31	17.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	T-Mobile US	United states	Wireless Telecommunication Services	2025-12-31	17.33	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Block	United states	Transaction & Payment Processing Services	2025-12-31	17.30	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sumitomo Mitsui Financial	Japan	Diversified Banks	2025-12-31	17.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ambu	Denmark	Health Care Equipment	2025-12-31	17.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Deutsche Post	Germany	Air Freight & Logistics	2025-12-31	17.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SoftBank	Japan	Wireless Telecommunication Services	2025-12-31	17.16	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FLSmidth	Denmark	Construction Machinery & Heavy Transportation Equipment	2025-12-31	17.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BHP Group	Australia	Diversified Metals & Mining	2025-12-31	17.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mercedes-Benz	Germany	Automobile Manufacturers	2025-12-31	17.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cigna Group	United states	Health Care Services	2025-12-31	16.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Welltower	United states	Health Care REITs	2025-12-31	16.94	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Netcompany	Denmark	IT Consulting & Other Services	2025-12-31	16.76	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Xiaomi	Hong Kong	Technology Hardware, Storage & Peripherals	2025-12-31	16.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GN Store Nord	Denmark	Consumer Electronics	2025-12-31	16.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Assa Abloy	Sweden	Building Products	2025-12-31	16.39	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ferrari	Italy	Automobile Manufacturers	2025-12-31	16.27	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Agnico Eagle Mines	Canada	Gold	2025-12-31	16.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sea	Singapore	Broadline Retail	2025-12-31	16.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	US Bancorp	United states	Diversified Banks	2025-12-31	16.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Barclays	United Kingdom	Diversified Banks	2025-12-31	16.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Per Aarsleff	Denmark	Construction & Engineering	2025-12-31	16.05	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Petroleo Brasileiro SA - Petrobras	Brazil	Integrated Oil & Gas	2025-12-31	16.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Marsh & McLennan	United states	Insurance Brokers	2025-12-31	15.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Intercontinental Exchange	United states	Financial Exchanges & Data	2025-12-31	15.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Alcon	Switzerland	Health Care Supplies	2025-12-31	15.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tokyo Electron	Japan	Semiconductor Materials & Equipment	2025-12-31	15.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Deutsche Boerse	Germany	Financial Exchanges & Data	2025-12-31	15.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CME Group	United states	Financial Exchanges & Data	2025-12-31	15.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Constellation Energy	United states	Electric Utilities	2025-12-31	15.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Deere	United states	Agricultural & Farm Machinery	2025-12-31	15.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hexagon	Sweden	Electronic Equipment & Instruments 	2025-12-31	15.51	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Demant	Denmark	Health Care Equipment	2025-12-31	15.46	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	MSCI	United states	Financial Exchanges & Data	2025-12-31	15.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Toronto-Dominion Bank	Canada	Diversified Banks	2025-12-31	15.40	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Automatic Data Processing	United states	Human Resource & Employment Services	2025-12-31	15.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bayer	Germany	Pharmaceuticals	2025-12-31	15.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Trane Technologies	Ireland	Building Products	2025-12-31	15.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Contemporary Amperex Technology	China	Electrical Components & Equipment	2025-12-31	15.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ASM International	Netherlands	Semiconductor Materials & Equipment	2025-12-31	14.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Givaudan	Switzerland	Specialty Chemicals	2025-12-31	14.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	AerCap	Ireland	Trading Companies & Distributors	2025-12-31	14.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Brookfield	Canada	Asset Management & Custody Banks	2025-12-31	14.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Newmont	United states	Gold	2025-12-31	14.72	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	3M	United states	Industrial Conglomerates	2025-12-31	14.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Capgemini	France	IT Consulting & Other Services	2025-12-31	14.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Chemometec	Denmark	Life Sciences Tools & Services	2025-12-31	14.57	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CVS Health	United states	Health Care Services	2025-12-31	14.56	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Freeport-McMoRan	United states	Copper	2025-12-31	14.50	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Southern	United states	Electric Utilities	2025-12-31	14.43	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	RELX	United Kingdom	Research & Consulting Services	2025-12-31	14.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Recruit	Japan	Human Resource & Employment Services	2025-12-31	14.40	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eni	Italy	Integrated Oil & Gas	2025-12-31	14.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	MediaTek	Taiwan	Semiconductors	2025-12-31	14.34	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bavarian Nordic	Denmark	Biotechnology	2025-12-31	14.27	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Airbnb	United states	Hotels, Resorts & Cruise Lines	2025-12-31	14.24	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	American Tower	United states	Telecom Tower REITs	2025-12-31	14.22	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Galderma	Switzerland	Pharmaceuticals	2025-12-31	14.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	PNC Financial Services	United states	Diversified Banks	2025-12-31	14.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Advantest	Japan	Semiconductor Materials & Equipment	2025-12-31	14.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sandoz	Switzerland	Pharmaceuticals	2025-12-31	14.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Coupang	United states	Broadline Retail	2025-12-31	13.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nokia	Finland	Communications Equipment	2025-12-31	13.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Generali	Italy	Multi-line Insurance	2025-12-31	13.85	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Skandinaviska Enskilda Banken	Sweden	Diversified Banks	2025-12-31	13.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kongsberg Gruppen	Norway	Aerospace & Defense	2025-12-31	13.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Waste Management	United states	Environmental & Facilities Services	2025-12-31	13.78	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sandvik	Sweden	Industrial Machinery & Supplies & Components	2025-12-31	13.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	General Dynamics	United states	Aerospace & Defense	2025-12-31	13.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Blackstone	United states	Asset Management & Custody Banks	2025-12-31	13.55	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cummins	United states	Construction Machinery & Heavy Transportation Equipment	2025-12-31	13.43	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lloyds Banking	United Kingdom	Diversified Banks	2025-12-31	13.39	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Equinix	United states	Data Center REITs	2025-12-31	13.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Travelers	United states	Property & Casualty Insurance	2025-12-31	13.31	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mizuho Financial	Japan	Diversified Banks	2025-12-31	13.28	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Regeneron Pharmaceuticals	United states	Biotechnology	2025-12-31	13.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Telefonaktiebolaget LM Ericsson	Sweden	Communications Equipment	2025-12-31	13.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	TE Connectivity	Ireland	Electronic Manufacturing Services	2025-12-31	12.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mitsui	Japan	Trading Companies & Distributors	2025-12-31	12.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GSK	United Kingdom	Pharmaceuticals	2025-12-31	12.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Duke Energy	United states	Electric Utilities	2025-12-31	12.73	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Heineken	Netherlands	Brewers	2025-12-31	12.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Allstate	United states	Property & Casualty Insurance	2025-12-31	12.65	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Northrop Grumman	United states	Aerospace & Defense	2025-12-31	12.56	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lockheed Martin	United states	Aerospace & Defense	2025-12-31	12.55	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HCA Healthcare	United states	Health Care Facilities	2025-12-31	12.51	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Naspers	South africa	Broadline Retail	2025-12-31	12.47	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Moncler	Italy	Apparel, Accessories & Luxury Goods	2025-12-31	12.44	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dollar General	United states	Consumer Staples Merchandise Retail	2025-12-31	12.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aon	United Kingdom	Insurance Brokers	2025-12-31	12.31	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Alnylam Pharmaceuticals	United states	Biotechnology	2025-12-31	12.28	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Corning	United states	Electronic Components	2025-12-31	12.27	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Johnson Controls International	United states	Building Products	2025-12-31	12.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
